Zip,NAICSIndustry,PctLoanMin
95703.0,Commercial and Institutional Building Construction ,25.94312685691332
95703.0,Landscaping Services,20.84270566578241
95703.0,General Automotive Repair ,15.676582402908592
95703.0,Other Management Consulting Services ,11.677436870266495
95703.0,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing ",10.637437755372122
95703.0,"Plumbing, Heating, and Air-Conditioning Contractors ",4.255485740012136
95703.0,UNKNOWN,3.2788057201653444
95703.0,Gasoline Stations with Convenience Stores ,3.1829760144884984
95703.0,Travel Agencies,2.134466268539346
95703.0,"General Freight Trucking, Local ",1.9382111164160711
95709.0,All Other Specialty Trade Contractors,19.912503418387285
95709.0,Landscaping Services,7.701784565008795
95709.0,All Other Support Services,7.343202314586793
95709.0,Veterinary Services ,6.171352065506783
95709.0,Logging ,6.067475490663711
95709.0,Offices of Real Estate Agents and Brokers,5.938002722775407
95709.0,Offices of Physicians (except Mental Health Specialists) ,4.716294858407906
95709.0,UNKNOWN,4.401681528554398
95709.0,Landscape Architectural Services,3.9257964793300144
95709.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.760363415691048
95712.0,"General Freight Trucking, Local ",90.79811237101505
95712.0,Electrical Contractors and Other Wiring Installation Contractors,9.201887628984943
95713.0,Full-Service Restaurants ,12.545650427591895
95713.0,New Single-Family Housing Construction (except For-Sale Builders) ,9.08154533167112
95713.0,Offices of Dentists ,8.497583771208964
95713.0,Other Heavy and Civil Engineering Construction ,6.296355647161622
95713.0,Motor Vehicle Towing,5.07187165153612
95713.0,Painting and Wall Covering Contractors,4.5311570859926125
95713.0,UNKNOWN,3.845954564684024
95713.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.589523692622309
95713.0,Gasoline Stations with Convenience Stores ,3.401927428186319
95713.0,Water and Sewer Line and Related Structures Construction ,3.249881071919692
95714.0,Office Administrative Services,100.0
95715.0,Gasoline Stations with Convenience Stores ,34.08623685292518
95715.0,Offices of Other Holding Companies ,27.747125217183708
95715.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",13.26312718012653
95715.0,Limited-Service Restaurants ,12.434181731368618
95715.0,Marketing Consulting Services ,8.654190485032561
95715.0,Wheat Farming,3.815138533363396
95717.0,RV (Recreational Vehicle) Parks and Campgrounds ,100.0
95720.0,All Other Traveler Accommodation ,100.0
95721.0,Inland Water Passenger Transportation ,100.0
95722.0,UNKNOWN,9.545539837428592
95722.0,Custom Computer Programming Services ,6.97430019297786
95722.0,Full-Service Restaurants ,5.988968069028402
95722.0,Fitness and Recreational Sports Centers ,5.652410844408528
95722.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.545340804655927
95722.0,All Other Specialty Trade Contractors,5.449661194664244
95722.0,Pharmaceutical Preparation Manufacturing ,4.224830297583971
95722.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.7277879125958373
95722.0,Exterminating and Pest Control Services,3.5839387746415463
95722.0,Commercial and Institutional Building Construction ,3.5789929301400965
95724.0,Other Gasoline Stations ,100.0
95724.0,All Other Amusement and Recreation Industries ,0.0
95724.0,All Other Miscellaneous Schools and Instruction ,0.0
95724.0,"Scenic and Sightseeing Transportation, Other",0.0
95726.0,UNKNOWN,14.179891612423761
95726.0,Limited-Service Restaurants ,11.447610298406145
95726.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,7.889557869586383
95726.0,New Single-Family Housing Construction (except For-Sale Builders) ,7.572097160316062
95726.0,Full-Service Restaurants ,6.399545524862101
95726.0,Site Preparation Contractors,4.9888833062175255
95726.0,Hotels (except Casino Hotels) and Motels ,4.08791620698932
95726.0,Offices of Dentists ,3.708625012526393
95726.0,Gasoline Stations with Convenience Stores ,3.672622451528166
95726.0,Veterinary Services ,3.57180926023798
95728.0,Skiing Facilities,25.77399935664721
95728.0,Other Gasoline Stations ,17.001976012131795
95728.0,New Single-Family Housing Construction (except For-Sale Builders) ,16.728459170074903
95728.0,Other Heavy and Civil Engineering Construction ,10.601351040852904
95728.0,Residential Property Managers ,8.087863609209135
95728.0,Painting and Wall Covering Contractors,4.595377050687008
95728.0,Recreational Goods Rental ,4.595377050687008
95728.0,All Other Miscellaneous Schools and Instruction ,4.217820872202564
95728.0,Floriculture Production ,3.828868158632416
95728.0,Architectural Services,2.353752125361886
95735.0,Environmental Consulting Services,38.61368436344132
95735.0,All Other Personal Services ,24.787404038485175
95735.0,All Other Business Support Services ,16.421012638424834
95735.0,Supermarkets and Other Grocery (except Convenience) Stores ,11.79698063449139
95735.0,Tour Operators,8.380918325157282
95736.0,Offices of Physicians (except Mental Health Specialists) ,57.95764542630525
95736.0,Residential Remodelers ,25.28817194127757
95736.0,Recreational and Vacation Camps (except Campgrounds) ,8.664869041424224
95736.0,Freight Transportation Arrangement ,8.089313590992951
95736.0,Other Electronic and Precision Equipment Repair and Maintenance ,0.0
95741.0,Human Rights Organizations ,50.839130635980815
95741.0,All Other Personal Services ,47.39391321785003
95741.0,Electronic Shopping and Mail-Order Houses ,1.7669561461691528
95741.0,Flooring Contractors,0.0
95741.0,Full-Service Restaurants ,0.0
95742.0,UNKNOWN,7.236408173486844
95742.0,All Other Specialty Trade Contractors,4.130275727226674
95742.0,Automotive Parts and Accessories Stores ,3.556144999836625
95742.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.791153800392872
95742.0,Wood Kitchen Cabinet and Countertop Manufacturing,2.3726016444673887
95742.0,Electrical Contractors and Other Wiring Installation Contractors,2.0937386967405085
95742.0,New Single-Family Housing Construction (except For-Sale Builders) ,1.9153352804619352
95742.0,Full-Service Restaurants ,1.914766895321828
95742.0,General Automotive Repair ,1.7496415701622476
95742.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.51504003291504
95746.0,UNKNOWN,9.380507500284693
95746.0,Offices of Dentists ,8.143725166200559
95746.0,Full-Service Restaurants ,4.6380981010543625
95746.0,Offices of Real Estate Agents and Brokers,3.520288974817992
95746.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.806176363272891
95746.0,Insurance Agencies and Brokerages ,2.609423334968825
95746.0,Other Management Consulting Services ,2.5468339750587123
95746.0,Other Activities Related to Real Estate ,2.4143805690766698
95746.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.2427680513184742
95746.0,Limited-Service Restaurants ,1.8688172669536252
95747.0,Offices of Dentists ,7.0765565969080315
95747.0,UNKNOWN,6.159518132456705
95747.0,Full-Service Restaurants ,3.771722398056984
95747.0,"All Other Professional, Scientific, and Technical Services",2.9320752576580715
95747.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.8142573853385753
95747.0,Religious Organizations ,2.7400858500038003
95747.0,Limited-Service Restaurants ,2.7332800406764624
95747.0,Offices of Real Estate Agents and Brokers,2.6316971080975597
95747.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.1166811475220757
95747.0,Custom Computer Programming Services ,2.031948521311313
95757.0,UNKNOWN,11.50775326500452
95757.0,Offices of Dentists ,4.3267638476783326
95757.0,Full-Service Restaurants ,3.931545618320037
95757.0,Nail Salons ,3.2322431165439367
95757.0,Dairy Cattle and Milk Production,2.8173355361834664
95757.0,Home Health Care Services,2.6533121334249543
95757.0,Hay Farming ,2.6204701051254182
95757.0,Fitness and Recreational Sports Centers ,2.197219801210505
95757.0,Other Business Service Centers (including Copy Shops) ,2.0252974860907886
95757.0,All Other Business Support Services ,1.8629438275328765
95758.0,Offices of Dentists ,17.4177593629627
95758.0,UNKNOWN,7.673477718835451
95758.0,Full-Service Restaurants ,6.332092983256702
95758.0,Nail Salons ,3.5681020018253937
95758.0,Offices of Real Estate Agents and Brokers,3.523024606931604
95758.0,Limited-Service Restaurants ,2.7856283714424044
95758.0,Religious Organizations ,1.9555843102323005
95758.0,"General Freight Trucking, Local ",1.7403130761886385
95758.0,Beauty Salons ,1.6418153299390026
95758.0,Insurance Agencies and Brokerages ,1.6369909461327252
95759.0,Professional Organizations ,20.739292422329648
95759.0,Other Vegetable (except Potato) and Melon Farming ,13.91754164485636
95759.0,"Colleges, Universities, and Professional Schools ",11.546633001816671
95759.0,Nursing Care Facilities (Skilled Nursing Facilities) ,11.546633001816671
95759.0,Fuel Dealers ,9.237306401453337
95759.0,Other Activities Related to Real Estate ,9.237306401453337
95759.0,Residential Remodelers ,9.237306401453337
95759.0,Security Systems Services (except Locksmiths) ,6.7247590602580285
95759.0,Offices of Real Estate Agents and Brokers,3.0021245804723344
95759.0,Offices of Certified Public Accountants ,2.5017704837269448
95762.0,UNKNOWN,8.071992209645845
95762.0,Offices of Dentists ,6.559157755751487
95762.0,Offices of Real Estate Agents and Brokers,2.8502099005902872
95762.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.690172728433267
95762.0,Limited-Service Restaurants ,2.4740256110484187
95762.0,Offices of Physicians (except Mental Health Specialists) ,2.40508688811144
95762.0,Full-Service Restaurants ,2.311631021201712
95762.0,All Other Specialty Trade Contractors,2.1674013133653607
95762.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.0294796127188883
95762.0,Offices of Lawyers,1.8722441080833303
95763.0,Pharmacies and Drug Stores ,32.16276127633049
95763.0,Insurance Agencies and Brokerages ,29.295775686870442
95763.0,Electrical Contractors and Other Wiring Installation Contractors,26.64677394963872
95763.0,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",7.360920032015224
95763.0,Engineering Services,2.6895740278325917
95763.0,Musical Groups and Artists ,1.8441950273125285
95763.0,Educational Support Services,0.0
95763.0,Solid Waste Collection ,0.0
95765.0,UNKNOWN,9.69563748746439
95765.0,Offices of Dentists ,7.531755456393455
95765.0,Full-Service Restaurants ,4.347851388686409
95765.0,Insurance Agencies and Brokerages ,3.0345067782832795
95765.0,Offices of Physicians (except Mental Health Specialists) ,2.2967555888082254
95765.0,Computer Systems Design Services ,2.205816004370412
95765.0,Offices of Lawyers,2.199837064214831
95765.0,Services for the Elderly and Persons with Disabilities ,1.920604536974852
95765.0,All Other Specialty Trade Contractors,1.5998456749493666
95765.0,Offices of Real Estate Agents and Brokers,1.5325398334155211
95776.0,Hotels (except Casino Hotels) and Motels ,8.504977782829878
95776.0,UNKNOWN,4.103629396080023
95776.0,Offices of Dentists ,3.2321466074155514
95776.0,"General Freight Trucking, Local ",2.8739471614259
95776.0,Commercial and Institutional Building Construction ,2.666582555774892
95776.0,Gasoline Stations with Convenience Stores ,2.5891405068761917
95776.0,Full-Service Restaurants ,2.530705992167111
95776.0,Residential Remodelers ,2.230348324186163
95776.0,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,2.085234392000596
95776.0,All Other Personal Services ,1.9581622993804384
95811.0,Full-Service Restaurants ,7.323339131621697
95811.0,UNKNOWN,7.1604984695846285
95811.0,Offices of Lawyers,5.488289652929502
95811.0,Public Relations Agencies,2.8083791839971566
95811.0,Beauty Salons ,2.617909130749849
95811.0,"All Other Professional, Scientific, and Technical Services",2.2539885300814047
95811.0,Fresh Fruit and Vegetable Merchant Wholesalers ,2.169544150561323
95811.0,All Other Traveler Accommodation ,2.1199594942463813
95811.0,Offices of Real Estate Agents and Brokers,1.8919846328518928
95811.0,General Automotive Repair ,1.8446039290193632
95812.0,Hardware Manufacturing,56.84687414332915
95812.0,All Other Specialty Trade Contractors,33.40980247875457
95812.0,Other Social Advocacy Organizations ,9.743323377916287
95813.0,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers ,89.79698073919832
95813.0,Convenience Stores ,10.203019260801666
95813.0,Industrial Supplies Merchant Wholesalers,0.0
95814.0,Offices of Lawyers,14.585370850053033
95814.0,UNKNOWN,7.571401989830555
95814.0,Full-Service Restaurants ,6.404775509912287
95814.0,Limited-Service Restaurants ,4.7007726608566385
95814.0,Business Associations ,3.6784209526142697
95814.0,Other Management Consulting Services ,3.0352551089671347
95814.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,3.0319701267055263
95814.0,Other Social Advocacy Organizations ,2.610241058512473
95814.0,Public Relations Agencies,2.4212771333442817
95814.0,"Environment, Conservation and Wildlife Organizations ",2.3515961541850072
95815.0,Offices of Lawyers,10.41601839788959
95815.0,UNKNOWN,5.1497373686085
95815.0,Offices of Certified Public Accountants ,3.6911661997267093
95815.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,3.353800324979399
95815.0,General Automotive Repair ,3.2740212651454774
95815.0,Offices of Physicians (except Mental Health Specialists) ,3.1435717492877564
95815.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.42185964231194
95815.0,Insurance Agencies and Brokerages ,2.342625707540853
95815.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",1.8939789640467557
95815.0,Used Car Dealers ,1.887482511535236
95816.0,Offices of Dentists ,10.75836245092832
95816.0,UNKNOWN,8.83339405948566
95816.0,Full-Service Restaurants ,8.544720393721676
95816.0,Offices of Lawyers,6.975117846495535
95816.0,Offices of Physicians (except Mental Health Specialists) ,3.823286189226879
95816.0,Beauty Salons ,2.6656547138419078
95816.0,Religious Organizations ,2.0506312716831108
95816.0,Offices of Real Estate Agents and Brokers,1.7993745061950244
95816.0,Administrative Management and General Management Consulting Services ,1.7561993988107465
95816.0,Engineering Services,1.325316086065826
95817.0,Religious Organizations ,5.58811248935917
95817.0,Gasoline Stations with Convenience Stores ,5.298604109910993
95817.0,Dried and Dehydrated Food Manufacturing ,5.100047141500384
