Zip,NAICSIndustry,LoanMin,LoanMax,RecipientCount
95014.0,Tour Operators,67800.0,67800.0,1
95014.0,Translation and Interpretation Services,7680.0,7680.0,1
95014.0,Travel Agencies,41979.0,41979.0,3
95014.0,UNKNOWN,4144767.0,5794767.0,95
95014.0,Used Car Dealers ,15307.0,15307.0,1
95014.0,Vending Machine Operators ,882.0,882.0,1
95014.0,Veterinary Services ,75702.0,75702.0,2
95014.0,Vocational Rehabilitation Services ,23340.0,23340.0,1
95014.0,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers ,33016.0,33016.0,1
95014.0,Wholesale Trade Agents and Brokers ,1020833.0,2020833.0,1
95014.0,Wineries ,247600.0,447600.0,1
95014.0,Wired Telecommunications Carriers ,67432.5,67432.5,1
95014.0,Women's Clothing Stores ,15695.0,15695.0,1
95015.0,All Other Personal Services ,350000.0,1000000.0,0
95015.0,All Other Support Services,23000.0,23000.0,1
95015.0,Flooring Contractors,20832.0,20832.0,1
95015.0,Full-Service Restaurants ,125471.0,125471.0,1
95015.0,Language Schools ,2795.0,2795.0,1
95015.0,"Plumbing, Heating, and Air-Conditioning Contractors ",25700.0,25700.0,1
95015.0,Software Publishers,118850.0,118850.0,1
95017.0,Drywall and Insulation Contractors ,55425.0,55425.0,1
95017.0,"Environment, Conservation and Wildlife Organizations ",101125.0,101125.0,1
95017.0,Full-Service Restaurants ,169733.75,369733.75,1
95017.0,Graphic Design Services,1864.0,1864.0,1
95017.0,"Independent Artists, Writers, and Performers ",41600.0,41600.0,2
95017.0,New Single-Family Housing Construction (except For-Sale Builders) ,10827.0,10827.0,1
95017.0,Offices of Lawyers,18724.0,18724.0,1
95017.0,Other Sound Recording Industries,4727.0,4727.0,1
95017.0,Other Vegetable (except Potato) and Melon Farming ,150000.0,350000.0,0
95017.0,Septic Tank and Related Services ,30275.0,30275.0,1
95017.0,UNKNOWN,69742.78,69742.78,3
95018.0,All Other Business Support Services ,14333.0,14333.0,1
95018.0,All Other Information Services,9919.0,9919.0,1
95018.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,63750.0,63750.0,3
95018.0,"All Other Professional, Scientific, and Technical Services",4737.0,4737.0,1
95018.0,All Other Specialty Trade Contractors,34447.0,34447.0,1
95018.0,All Other Support Services,57199.98,57199.98,1
95018.0,Amusement and Theme Parks ,350000.0,1000000.0,0
95018.0,Analytical Laboratory Instrument Manufacturing ,7438.0,7438.0,1
95018.0,Automotive Parts and Accessories Stores ,79234.0,79234.0,1
95018.0,"Beer, Wine, and Liquor Stores ",145000.0,145000.0,1
95018.0,Breweries,65000.0,65000.0,1
95018.0,Carpet and Upholstery Cleaning Services,20232.0,20232.0,1
95018.0,Coffee and Tea Manufacturing ,3087.0,3087.0,1
95018.0,Coin-Operated Laundries and Drycleaners ,20832.0,20832.0,1
95018.0,Computer Systems Design Services ,17495.0,17495.0,1
95018.0,Computer Training ,8750.0,8750.0,1
95018.0,Custom Computer Programming Services ,15000.0,15000.0,1
95018.0,Dried and Dehydrated Food Manufacturing ,84250.0,84250.0,1
95018.0,Electrical Contractors and Other Wiring Installation Contractors,93370.0,93370.0,3
95018.0,Electronic Shopping and Mail-Order Houses ,1317.0,1317.0,1
95018.0,Elementary and Secondary Schools ,133705.0,133705.0,1
95018.0,Engineering Services,46128.0,46128.0,2
95018.0,Finish Carpentry Contractors,150000.0,350000.0,0
95018.0,Fitness and Recreational Sports Centers ,3335.0,3335.0,1
95018.0,Flooring Contractors,10358.0,10358.0,1
95018.0,Freight Transportation Arrangement ,6059.0,6059.0,1
95018.0,"Frozen Cakes, Pies, and Other Pastries Manufacturing ",10820.0,10820.0,1
95018.0,Full-Service Restaurants ,20000.0,20000.0,1
95018.0,Furniture Merchant Wholesalers ,14950.0,14950.0,1
95018.0,Gasoline Stations with Convenience Stores ,122400.0,122400.0,2
95018.0,General Automotive Repair ,192900.0,392900.0,1
95018.0,Horses and Other Equine Production,10280.0,10280.0,1
95018.0,Hotels (except Casino Hotels) and Motels ,22605.0,22605.0,1
95018.0,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,116544.0,116544.0,1
95018.0,Insurance Agencies and Brokerages ,76885.0,76885.0,2
95018.0,International Trade Financing ,22869.0,22869.0,1
95018.0,Janitorial Services ,2496.0,2496.0,1
95018.0,Landscaping Services,20833.0,20833.0,1
95018.0,Limited-Service Restaurants ,10499.98,10499.98,1
95018.0,Marketing Consulting Services ,32687.0,32687.0,2
95018.0,Masonry Contractors ,150000.0,350000.0,0
95018.0,Media Representatives,7286.0,7286.0,1
95018.0,Miscellaneous Intermediation ,31250.0,31250.0,1
95018.0,Nail Salons ,15547.0,15547.0,2
95018.0,Nature Parks and Other Similar Institutions,27480.0,27480.0,1
95018.0,New Multifamily Housing Construction (except For-Sale Builders) ,29055.0,29055.0,1
95018.0,New Single-Family Housing Construction (except For-Sale Builders) ,69271.98,69271.98,2
95018.0,"Nursery, Garden Center, and Farm Supply Stores ",150000.0,350000.0,0
95018.0,Office Administrative Services,91094.0,91094.0,2
95018.0,Offices of Chiropractors ,18137.0,18137.0,1
95018.0,Offices of Dentists ,80000.0,80000.0,1
95018.0,Offices of Lawyers,37702.48,37702.48,1
95018.0,Offices of Mental Health Practitioners (except Physicians) ,6100.0,6100.0,1
95018.0,Offices of Real Estate Agents and Brokers,49145.0,49145.0,1
95018.0,Other Accounting Services ,15000.0,15000.0,1
95018.0,Other Activities Related to Real Estate ,12500.0,12500.0,1
95018.0,Other Business Service Centers (including Copy Shops) ,33500.0,33500.0,1
95018.0,"Other Foundation, Structure, and Building Exterior Contractors ",120000.0,120000.0,1
95018.0,Other Management Consulting Services ,11750.0,11750.0,1
95018.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,21237.0,21237.0,2
95018.0,Other Scientific and Technical Consulting Services,150000.0,350000.0,0
95018.0,Other Social Advocacy Organizations ,126830.0,126830.0,1
95018.0,Painting and Wall Covering Contractors,19795.0,19795.0,1
95018.0,Pet and Pet Supplies Stores ,14472.0,14472.0,2
95018.0,"Plumbing, Heating, and Air-Conditioning Contractors ",136500.0,136500.0,2
95018.0,"Promoters of Performing Arts, Sports, and Similar Events with Facilities ",24854.0,24854.0,1
95018.0,RV (Recreational Vehicle) Parks and Campgrounds ,26200.0,26200.0,1
95018.0,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,150000.0,350000.0,0
95018.0,Recreational and Vacation Camps (except Campgrounds) ,35505.0,35505.0,1
95018.0,Religious Organizations ,73755.0,73755.0,1
95018.0,Residential Property Managers ,32526.0,32526.0,1
95018.0,Residential Remodelers ,64572.0,64572.0,2
95018.0,Site Preparation Contractors,74500.0,74500.0,1
95018.0,Software Publishers,150000.0,350000.0,0
95018.0,Tile and Terrazzo Contractors,53969.98,53969.98,1
95018.0,UNKNOWN,320355.0,320355.0,9
95018.0,Veterinary Services ,114700.0,114700.0,1
95018.0,Wineries ,28397.5,28397.5,2
95020.0,Administration of Education Programs ,9660.0,9660.0,1
95020.0,Administrative Management and General Management Consulting Services ,85789.0,85789.0,4
95020.0,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",10272.35,10272.35,1
95020.0,All Other Amusement and Recreation Industries ,30887.09,30887.09,1
95020.0,All Other Automotive Repair and Maintenance ,292963.0,292963.0,5
95020.0,All Other Business Support Services ,258374.0,258374.0,8
95020.0,All Other Home Furnishings Stores ,60486.0,60486.0,1
95020.0,All Other Information Services,20833.0,20833.0,1
95020.0,All Other Miscellaneous Ambulatory Health Care Services ,150000.0,350000.0,0
95020.0,All Other Miscellaneous Crop Farming ,803445.0,2103445.0,3
95020.0,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,50000.0,50000.0,1
95020.0,All Other Miscellaneous Fabricated Metal Product Manufacturing ,89277.0,89277.0,1
95020.0,All Other Miscellaneous Food Manufacturing ,382142.0,1032142.0,1
95020.0,All Other Miscellaneous Manufacturing ,350000.0,1000000.0,0
95020.0,All Other Miscellaneous Schools and Instruction ,4392.0,4392.0,1
95020.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,674900.0,1524900.0,5
95020.0,All Other Miscellaneous Wood Product Manufacturing ,354095.0,1004095.0,1
95020.0,All Other Outpatient Care Centers ,24884.0,24884.0,1
95020.0,All Other Personal Services ,244205.21,244205.21,12
95020.0,All Other Plastics Product Manufacturing ,350000.0,1000000.0,0
95020.0,"All Other Professional, Scientific, and Technical Services",2271320.2800000003,4771320.279999999,14
95020.0,All Other Specialty Food Stores ,36000.0,36000.0,1
95020.0,All Other Specialty Trade Contractors,623633.8200000001,1023633.8200000001,7
95020.0,All Other Support Activities for Transportation ,2241.0,2241.0,1
95020.0,All Other Support Services,212530.0,212530.0,4
95020.0,All Other Telecommunications ,72597.0,72597.0,1
95020.0,All Other Traveler Accommodation ,180941.0,180941.0,2
95020.0,Amusement and Theme Parks ,1087500.0,2087500.0,1
95020.0,Appliance Repair and Maintenance ,51855.0,51855.0,2
95020.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",463895.0,863895.0,3
95020.0,Automotive Parts and Accessories Stores ,224966.0,424966.0,1
95020.0,Automotive Transmission Repair ,41708.0,41708.0,3
95020.0,Beauty Salons ,92190.09999999999,92190.09999999999,11
95020.0,"Beer, Wine, and Liquor Stores ",43352.0,43352.0,1
95020.0,Books Printing ,60000.0,60000.0,1
95020.0,Bowling Centers,69045.0,69045.0,1
95020.0,Breweries,25855.0,25855.0,1
95020.0,"Cafeterias, Grill Buffets, and Buffets ",150000.0,350000.0,0
95020.0,Car Washes ,116053.87,116053.87,3
95020.0,Carpet and Upholstery Cleaning Services,29050.0,29050.0,4
95020.0,Cement Manufacturing,43750.0,43750.0,1
95020.0,Cemeteries and Crematories ,187512.0,387512.0,1
95020.0,Child Day Care Services ,1094059.0,2094059.0,3
95020.0,Child and Youth Services ,1000000.0,2000000.0,0
95020.0,Citrus (except Orange) Groves ,75000.0,75000.0,1
95020.0,Clothing Accessories Stores ,118830.0,118830.0,1
95020.0,Coin-Operated Laundries and Drycleaners ,55340.0,55340.0,3
95020.0,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing ",1000000.0,2000000.0,0
95020.0,Commercial Bakeries ,396007.0,1046007.0,1
95020.0,Commercial Printing (except Screen and Books) ,238585.0,438585.0,1
95020.0,Commercial Screen Printing ,41045.0,41045.0,1
95020.0,Commercial and Institutional Building Construction ,912231.0,1962231.0,8
95020.0,Community Food Services ,172412.0,172412.0,2
95020.0,Computer Systems Design Services ,11070.0,11070.0,1
95020.0,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,150000.0,350000.0,0
95020.0,Confectionery and Nut Stores ,150000.0,350000.0,0
95020.0,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers ,33210.0,33210.0,1
95020.0,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing ",132600.0,132600.0,1
95020.0,Consumer Electronics Repair and Maintenance ,2375.0,2375.0,1
95020.0,Consumer Electronics and Appliances Rental,24869.13,24869.13,1
95020.0,Convenience Stores ,55700.0,55700.0,2
95020.0,Convention and Trade Show Organizers,150000.0,350000.0,0
95020.0,Couriers and Express Delivery Services,150000.0,350000.0,0
95020.0,Custom Architectural Woodwork and Millwork Manufacturing ,24999.97,24999.97,1
95020.0,Custom Computer Programming Services ,10283.0,10283.0,1
95020.0,"Data Processing, Hosting, and Related Services",69000.0,69000.0,1
95020.0,Dental Laboratories ,350000.0,1000000.0,0
95020.0,Diagnostic Imaging Centers ,41835.0,41835.0,1
95020.0,Direct Health and Medical Insurance Carriers ,115000.0,115000.0,1
95020.0,Drinking Places (Alcoholic Beverages) ,44250.4,44250.4,2
95020.0,Drywall and Insulation Contractors ,673842.0,1523842.0,2
95020.0,Educational Support Services,13188.0,13188.0,1
95020.0,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",20800.0,20800.0,1
95020.0,Electrical Contractors and Other Wiring Installation Contractors,1366462.0,2866462.0,8
95020.0,Electromedical and Electrotherapeutic Apparatus Manufacturing ,150000.0,350000.0,0
95020.0,Electronic Shopping and Mail-Order Houses ,227353.0,227353.0,3
95020.0,Electronics Stores ,51186.39,51186.39,2
95020.0,"Electroplating, Plating, Polishing, Anodizing, and Coloring ",350000.0,1000000.0,0
95020.0,Elementary and Secondary Schools ,502787.0,1352787.0,1
95020.0,Employment Placement Agencies ,20800.0,20800.0,1
95020.0,Engineering Services,215113.0,415113.0,2
95020.0,Family Planning Centers ,60428.0,60428.0,2
95020.0,Farm Labor Contractors and Crew Leaders ,1000000.0,2000000.0,0
95020.0,Fine Arts Schools ,1945.0,1945.0,1
95020.0,Finish Carpentry Contractors,164833.0,364833.0,1
95020.0,Fitness and Recreational Sports Centers ,124568.0,124568.0,6
95020.0,Flight Training ,2842.0,2842.0,1
95020.0,Floor Covering Stores ,191793.0,191793.0,5
95020.0,Flooring Contractors,29375.0,29375.0,1
95020.0,Floriculture Production ,104954.0,104954.0,1
95020.0,Florists ,76686.0,76686.0,2
95020.0,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers ",150000.0,350000.0,0
95020.0,Food Product Machinery Manufacturing ,70327.0,70327.0,1
95020.0,Food Service Contractors,12975.0,12975.0,1
95020.0,Framing Contractors ,393897.0,793897.0,2
95020.0,Fruit and Tree Nut Combination Farming ,19750.0,19750.0,1
95020.0,Fruit and Vegetable Canning ,150000.0,350000.0,0
95020.0,Fruit and Vegetable Markets ,66063.0,66063.0,1
95020.0,Fuel Dealers ,52700.0,52700.0,1
95020.0,Full-Service Restaurants ,3708136.0,7458136.0,16
95020.0,Funeral Homes and Funeral Services ,150000.0,350000.0,0
95020.0,Furniture Merchant Wholesalers ,34809.0,34809.0,1
95020.0,Furniture Stores ,426645.0,1076645.0,2
95020.0,Gasoline Stations with Convenience Stores ,213783.98,213783.98,6
95020.0,General Automotive Repair ,464775.0,464775.0,12
95020.0,"General Freight Trucking, Local ",893438.0,2393438.0,3
95020.0,"General Freight Trucking, Long-Distance, Truckload ",778023.0,2078023.0,3
95020.0,General Line Grocery Merchant Wholesalers ,17732.0,17732.0,1
95020.0,General Medical and Surgical Hospitals ,114079.0,114079.0,2
95020.0,Golf Courses and Country Clubs,65565.0,65565.0,2
95020.0,Grape Vineyards ,240749.40000000002,240749.40000000002,3
95020.0,Graphic Design Services,157311.0,357311.0,1
95020.0,Home Health Care Services,102720.0,102720.0,1
95020.0,Horses and Other Equine Production,28650.0,28650.0,1
95020.0,Hotels (except Casino Hotels) and Motels ,443891.0,843891.0,5
95020.0,Household Appliance Stores ,14977.0,14977.0,2
95020.0,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers ",80502.5,80502.5,1
95020.0,Human Resources Consulting Services ,25662.0,25662.0,1
95020.0,Ice Cream and Frozen Dessert Manufacturing,15321.0,15321.0,1
95020.0,"Independent Artists, Writers, and Performers ",148407.0,148407.0,2
95020.0,Industrial Machinery and Equipment Merchant Wholesalers ,132158.0,132158.0,2
95020.0,Industrial Supplies Merchant Wholesalers,350000.0,1000000.0,0
95020.0,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",27170.0,27170.0,1
95020.0,Insurance Agencies and Brokerages ,147596.0,147596.0,8
95020.0,International Trade Financing ,10000.0,10000.0,1
95020.0,Investment Advice ,78158.0,78158.0,2
95020.0,Janitorial Services ,170525.0,370525.0,1
95020.0,Land Subdivision ,32600.0,32600.0,1
95020.0,Landscape Architectural Services,82980.0,82980.0,2
95020.0,Landscaping Services,973490.0,2023490.0,5
95020.0,Lessors of Miniwarehouses and Self-Storage Units ,19207.0,19207.0,1
95020.0,Lessors of Nonresidential Buildings (except Miniwarehouses) ,27830.4,27830.4,1
95020.0,Lessors of Residential Buildings and Dwellings ,26554.0,26554.0,2
95020.0,Limited-Service Restaurants ,3763514.98,8163514.98,10
95020.0,Machine Shops,421940.92,621940.9199999999,4
95020.0,Marketing Consulting Services ,119832.0,119832.0,3
95020.0,Masonry Contractors ,233392.0,233392.0,3
95020.0,Materials Recovery Facilities ,80204.0,80204.0,1
95020.0,Meat Markets ,350000.0,1000000.0,0
95020.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",150000.0,350000.0,0
95020.0,Metal Service Centers and Other Metal Merchant Wholesalers ,69667.0,69667.0,1
95020.0,Miscellaneous Financial Investment Activities ,20832.0,20832.0,1
95020.0,Mobile Food Services,21402.0,21402.0,1
95020.0,Motion Picture and Video Production ,13383.0,13383.0,1
95020.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,95585.0,95585.0,1
95020.0,Motor Vehicle Towing,268495.0,468495.0,2
95020.0,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ",5500.0,5500.0,1
95020.0,Mushroom Production ,1000000.0,2000000.0,0
95020.0,Nail Salons ,210715.0,210715.0,7
95020.0,New Car Dealers ,2901195.0,6401195.0,1
95020.0,New Multifamily Housing Construction (except For-Sale Builders) ,67000.0,67000.0,1
95020.0,New Single-Family Housing Construction (except For-Sale Builders) ,2339503.48,4689503.48,19
95020.0,Nursery and Tree Production ,502500.0,1352500.0,1
95020.0,"Nursery, Garden Center, and Farm Supply Stores ",194627.0,194627.0,3
95020.0,Nursing Care Facilities (Skilled Nursing Facilities) ,150000.0,350000.0,0
95020.0,Office Administrative Services,392500.0,1042500.0,1
